id,name,country_id/id
ch_city_ellighausen,Ellighausen,base.ch
ch_city_benken_sg,Benken SG,base.ch
ch_city_courgenay,Courgenay,base.ch
ch_city_dintikon,Dintikon,base.ch
ch_city_meggen_zustellung,Meggen Zustellung,base.ch
ch_city_cadenazzo_distribuzione,Cadenazzo Distribuzione,base.ch
ch_city_st_gallen_kaserne,St. Gallen Kaserne,base.ch
ch_city_lippoldswilen,Lippoldswilen,base.ch
ch_city_schleinikon,Schleinikon,base.ch
ch_city_monthey_1,Monthey 1,base.ch
ch_city_mastrils,Mastrils,base.ch
ch_city_marin_epagnier,Marin-Epagnier,base.ch
ch_city_confignon_cressy,Confignon Cressy,base.ch
ch_city_marstetten,Märstetten,base.ch
ch_city_contra,Contra,base.ch
ch_city_s_bernardino,S. Bernardino,base.ch
ch_city_buchslen,Büchslen,base.ch
ch_city_zurich_mulligen_pl,Zürich Mülligen PL,base.ch
ch_city_tremona,Tremona,base.ch
ch_city_brugg_ag_1_zustellung,Brugg AG 1 Zustellung,base.ch
ch_city_burchen,Bürchen,base.ch
ch_city_rheinau,Rheinau,base.ch
ch_city_lugano_1,Lugano 1,base.ch
ch_city_zernez,Zernez,base.ch
ch_city_mur_vully_vd,Mur (Vully) VD,base.ch
ch_city_ellikon_an_der_thur,Ellikon an der Thur,base.ch
ch_city_somazzo,Somazzo,base.ch
ch_city_choex,Choëx,base.ch
ch_city_noes,Noës,base.ch
ch_city_neuchatel_1_depot,Neuchâtel 1 Dépôt,base.ch
ch_city_kaiseraugst_liebruti,Kaiseraugst Liebrüti,base.ch
ch_city_arni_ag,Arni AG,base.ch
ch_city_concise,Concise,base.ch
ch_city_madonna_del_piano,Madonna del Piano,base.ch
ch_city_aettenschwil,Aettenschwil,base.ch
ch_city_les_brenets,Les Brenets,base.ch
ch_city_remigen,Remigen,base.ch
ch_city_villa_evolene,Villa (Evolène),base.ch
ch_city_fallanden,Fällanden,base.ch
ch_city_monte_carasso,Monte Carasso,base.ch
ch_city_chavannes_des_bois,Chavannes-des-Bois,base.ch
ch_city_st_margrethen_sg,St. Margrethen SG,base.ch
ch_city_kriegstetten,Kriegstetten,base.ch
ch_city_effretikon_zustellung,Effretikon Zustellung,base.ch
ch_city_riazzino_distribuzione,Riazzino Distribuzione,base.ch
ch_city_agiez,Agiez,base.ch
ch_city_appenzell_schlatt,Appenzell Schlatt,base.ch
ch_city_lossy,Lossy,base.ch
ch_city_versoix_distribution,Versoix Distribution,base.ch
ch_city_effretikon_postauto_ag,Effretikon PostAuto AG,base.ch
ch_city_soral,Soral,base.ch
ch_city_eysins,Eysins,base.ch
ch_city_lentigny,Lentigny,base.ch
ch_city_thalheim_ag,Thalheim AG,base.ch
ch_city_hennens,Hennens,base.ch
ch_city_pratteln_pl3,Pratteln PL3,base.ch
ch_city_stein_am_rhein_1,Stein am Rhein 1,base.ch
ch_city_innereriz,Innereriz,base.ch
ch_city_lausanne_26,Lausanne 26,base.ch
ch_city_wettingen_3,Wettingen 3,base.ch
ch_city_plasselb,Plasselb,base.ch
ch_city_ebersol,Ebersol,base.ch
ch_city_onnens,Onnens,base.ch
ch_city_therwil_shell,Therwil Shell,base.ch
ch_city_miseriez_salins,Misériez (Salins),base.ch
ch_city_untervaz,Untervaz,base.ch
ch_city_chaumont,Chaumont,base.ch
ch_city_sarnen_2,Sarnen 2,base.ch
ch_city_golaten,Golaten,base.ch
ch_city_stein_am_rhein_1_zustellung,Stein am Rhein 1 Zustellung,base.ch
ch_city_bowil,Bowil,base.ch
ch_city_kehrsatz,Kehrsatz,base.ch
ch_city_rigi_staffel,Rigi Staffel,base.ch
ch_city_allenwinden,Allenwinden,base.ch
ch_city_genestrerio,Genestrerio,base.ch
ch_city_avry_centre_fr,Avry-Centre FR,base.ch
ch_city_seeberg,Seeberg,base.ch
ch_city_gontenbad,Gontenbad,base.ch
ch_city_freimettigen,Freimettigen,base.ch
ch_city_cadro,Cadro,base.ch
ch_city_seehof,Seehof,base.ch
ch_city_burgdorf_filiale,Burgdorf Filiale,base.ch
ch_city_siebnen,Siebnen,base.ch
ch_city_unterterzen,Unterterzen,base.ch
ch_city_aarau_1_zustellung,Aarau 1 Zustellung,base.ch
ch_city_gimmelwald,Gimmelwald,base.ch
ch_city_eschenbach_lu,Eschenbach LU,base.ch
ch_city_oberurnen,Oberurnen,base.ch
ch_city_niederosch,Niederösch,base.ch
ch_city_cozzo,Cozzo,base.ch
ch_city_rivaz,Rivaz,base.ch
ch_city_teufen_zh,Teufen ZH,base.ch
ch_city_neuchatel_3,Neuchâtel 3,base.ch
ch_city_courtemautruy,Courtemautruy,base.ch
ch_city_crissier_distribution,Crissier Distribution,base.ch
ch_city_origlio,Origlio,base.ch
ch_city_meiringen,Meiringen,base.ch
ch_city_zweisimmen,Zweisimmen,base.ch
ch_city_widnau,Widnau,base.ch
ch_city_balsthal_zustellung,Balsthal Zustellung,base.ch
ch_city_niederstocken,Niederstocken,base.ch
ch_city_seltisberg,Seltisberg,base.ch
ch_city_wangi,Wängi,base.ch
ch_city_epalinges,Epalinges,base.ch
ch_city_la_chx_de_f_combe_a_l'ours,La Chx-de-F. Combe-à-l'Ours,base.ch
ch_city_miege,Miège,base.ch
ch_city_zurich_mulligen_bzi,Zürich-Mülligen BZI,base.ch
ch_city_mergoscia,Mergoscia,base.ch
ch_city_estevenens,Estévenens,base.ch
ch_city_sigriswil,Sigriswil,base.ch
ch_city_bunzen,Bünzen,base.ch
ch_city_galgenen,Galgenen,base.ch
ch_city_berlingen,Berlingen,base.ch
ch_city_wadenswil,Wädenswil,base.ch
ch_city_plons,Plons,base.ch
ch_city_ruti_b_riggisberg,Rüti b. Riggisberg,base.ch
ch_city_aarwangen,Aarwangen,base.ch
ch_city_tauffelen,Täuffelen,base.ch
ch_city_eptingen,Eptingen,base.ch
ch_city_schanis,Schänis,base.ch
ch_city_bern_60_upd,Bern 60 UPD,base.ch
ch_city_buchrain,Buchrain,base.ch
ch_city_liestal_bahnhof_sbb,Liestal Bahnhof SBB,base.ch
ch_city_saas_balen,Saas-Balen,base.ch
ch_city_cries_volleges,Cries (Vollèges),base.ch
ch_city_wollerau_zustellung,Wollerau Zustellung,base.ch
ch_city_daillens_pl3,Daillens PL3,base.ch
ch_city_dalpe,Dalpe,base.ch
ch_city_ftan,Ftan,base.ch
ch_city_oberstammheim,Oberstammheim,base.ch
ch_city_anieres,Anières,base.ch
ch_city_vielbringen_b_worb,Vielbringen b. Worb,base.ch
ch_city_guntalingen,Guntalingen,base.ch
ch_city_egg_sz,Egg SZ,base.ch
ch_city_seewil,Seewil,base.ch
ch_city_zurich_37_zustellung,Zürich 37 Zustellung,base.ch
ch_city_vallamand,Vallamand,base.ch
ch_city_wiler_b_seedorf,Wiler b. Seedorf,base.ch
ch_city_alpthal,Alpthal,base.ch
ch_city_belmont_sur_lausanne,Belmont-sur-Lausanne,base.ch
ch_city_alpnachstad,Alpnachstad,base.ch
ch_city_laufelfingen,Läufelfingen,base.ch
ch_city_geneve_23,Genève 23,base.ch
ch_city_chesalles_sur_oron,Chesalles-sur-Oron,base.ch
ch_city_morens_fr,Morens FR,base.ch
ch_city_geneve_carouge_postfinance,Genève Carouge PostFinance,base.ch
ch_city_besenburen,Besenbüren,base.ch
ch_city_founex,Founex,base.ch
ch_city_hochdorf,Hochdorf,base.ch
ch_city_vaz/obervaz,Vaz/Obervaz,base.ch
ch_city_berlens,Berlens,base.ch
ch_city_altburon,Altbüron,base.ch
ch_city_buch_sh,Buch SH,base.ch
ch_city_blatten_b_naters,Blatten b. Naters,base.ch
ch_city_segnas,Segnas,base.ch
ch_city_walde_sg,Walde SG,base.ch
ch_city_oberglatt_zh,Oberglatt ZH,base.ch
ch_city_biezwil,Biezwil,base.ch
ch_city_laax_gr_2,Laax GR 2,base.ch
ch_city_cordast,Cordast,base.ch
ch_city_rheinsulz,Rheinsulz,base.ch
ch_city_corcelles_be,Corcelles BE,base.ch
ch_city_fornet_dessus,Fornet-Dessus,base.ch
ch_city_reinach_bl_zustellung,Reinach BL Zustellung,base.ch
ch_city_dettighofen_lengwil,Dettighofen (Lengwil),base.ch
ch_city_le_bemont_ju,Le Bémont JU,base.ch
ch_city_allschwil,Allschwil,base.ch
ch_city_knutwil,Knutwil,base.ch
ch_city_lohningen,Löhningen,base.ch
ch_city_bennwil,Bennwil,base.ch
ch_city_stein_am_rhein,Stein am Rhein,base.ch
ch_city_le_lignon,Le Lignon,base.ch
ch_city_bure,Bure,base.ch
ch_city_haslen,Haslen,base.ch
ch_city_gachlingen,Gächlingen,base.ch
ch_city_villmergen_pl3,Villmergen PL3,base.ch
ch_city_mohlin,Möhlin,base.ch
ch_city_luzern_10,Luzern 10,base.ch
ch_city_wunnewil,Wünnewil,base.ch
ch_city_colombier_ne_distribution,Colombier NE Distribution,base.ch
ch_city_piano_di_peccia,Piano di Peccia,base.ch
ch_city_brig,Brig,base.ch
ch_city_binz,Binz,base.ch
ch_city_lugano_4_molino_nuovo_casel,Lugano 4 Molino Nuovo Casel,base.ch
ch_city_torre,Torre,base.ch
ch_city_zurich_reader's_digest,Zürich Reader's Digest,base.ch
ch_city_tobel,Tobel,base.ch
ch_city_muttenz_lutzert,Muttenz Lutzert,base.ch
ch_city_bussigny_distribution,Bussigny Distribution,base.ch
ch_city_montmelon,Montmelon,base.ch
ch_city_hofstetten_so,Hofstetten SO,base.ch
ch_city_muntelier,Muntelier,base.ch
ch_city_orzens,Orzens,base.ch
ch_city_corcelles_pres_concise,Corcelles-près-Concise,base.ch
ch_city_reutlingen_winterthur,Reutlingen (Winterthur),base.ch
ch_city_rothenthurm,Rothenthurm,base.ch
ch_city_morschach,Morschach,base.ch
ch_city_bruson,Bruson,base.ch
ch_city_dornach,Dornach,base.ch
ch_city_la_tine,La Tine,base.ch
ch_city_lens,Lens,base.ch
ch_city_lichtensteig,Lichtensteig,base.ch
ch_city_pura,Pura,base.ch
ch_city_castel_san_pietro,Castel San Pietro,base.ch
ch_city_islikon,Islikon,base.ch
ch_city_viano,Viano,base.ch
ch_city_wichtrach,Wichtrach,base.ch
ch_city_glovelier,Glovelier,base.ch
ch_city_gelfingen,Gelfingen,base.ch
ch_city_niederhelfenschwil,Niederhelfenschwil,base.ch
ch_city_kyburg,Kyburg,base.ch
ch_city_geneve_les_acacias,Genève Les Acacias,base.ch
ch_city_courfaivre,Courfaivre,base.ch
ch_city_corippo,Corippo,base.ch
ch_city_biasca,Biasca,base.ch
ch_city_lausanne_10,Lausanne 10,base.ch
ch_city_la_neirigue,La Neirigue,base.ch
ch_city_le_sepey,Le Sépey,base.ch
ch_city_rumlikon,Rumlikon,base.ch
ch_city_bedano,Bedano,base.ch
ch_city_sarmenstorf,Sarmenstorf,base.ch
ch_city_nyon_1,Nyon 1,base.ch
ch_city_bronschhofen,Bronschhofen,base.ch
ch_city_fullinsdorf_zustellung,Füllinsdorf Zustellung,base.ch
ch_city_furna,Furna,base.ch
ch_city_ballmoos,Ballmoos,base.ch
ch_city_frauenfeld_st_pp_1,Frauenfeld ST PP 1,base.ch
ch_city_la_lecherette,La Lécherette,base.ch
ch_city_combremont_le_petit,Combremont-le-Petit,base.ch
ch_city_dreien,Dreien,base.ch
ch_city_achseten,Achseten,base.ch
ch_city_stettfurt,Stettfurt,base.ch
ch_city_hessigkofen,Hessigkofen,base.ch
ch_city_urdorf_rrd,Urdorf RRD,base.ch
ch_city_isone,Isone,base.ch
ch_city_prugiasco,Prugiasco,base.ch
ch_city_semione,Semione,base.ch
ch_city_wahlen_b_laufen,Wahlen b. Laufen,base.ch
ch_city_viganello,Viganello,base.ch
ch_city_romairon,Romairon,base.ch
ch_city_madris_vermol,Mädris-Vermol,base.ch
ch_city_grandvaux,Grandvaux,base.ch
ch_city_cully,Cully,base.ch
ch_city_ostermundigen_kata,Ostermundigen KATA,base.ch
ch_city_geneve_70,Genève 70,base.ch
ch_city_bern_13,Bern 13,base.ch
ch_city_sarnen,Sarnen,base.ch
ch_city_reclere,Réclère,base.ch
ch_city_merlischachen,Merlischachen,base.ch
ch_city_champoussin,Champoussin,base.ch
ch_city_oberwil_b_zug,Oberwil b. Zug,base.ch
ch_city_geuensee,Geuensee,base.ch
ch_city_miecourt,Miécourt,base.ch
ch_city_yverdon_les_bains,Yverdon-les-Bains,base.ch
ch_city_montagne_de_courtelary,Montagne-de-Courtelary,base.ch
ch_city_tschlin,Tschlin,base.ch
ch_city_gerzensee,Gerzensee,base.ch
ch_city_fluelen,Flüelen,base.ch
ch_city_wittenbach,Wittenbach,base.ch
ch_city_s_benedetg,S. Benedetg,base.ch
ch_city_granges_vs,Granges VS,base.ch
ch_city_buch_b_kummertshausen,Buch b. Kümmertshausen,base.ch
ch_city_veytaux,Veytaux,base.ch
ch_city_huttwil_zustellung,Huttwil Zustellung,base.ch
ch_city_chevilly,Chevilly,base.ch
ch_city_geneve_28_balexert,Genève 28 Balexert,base.ch
ch_city_meilen,Meilen,base.ch
ch_city_rolle,Rolle,base.ch
ch_city_hottwil,Hottwil,base.ch
ch_city_holziken,Holziken,base.ch
ch_city_bennau,Bennau,base.ch
ch_city_valeyres_sous_rances,Valeyres-sous-Rances,base.ch
ch_city_roggliswil,Roggliswil,base.ch
ch_city_loveresse,Loveresse,base.ch
ch_city_monnaz,Monnaz,base.ch
ch_city_brittern,Brittern,base.ch
ch_city_steg_gampel,Steg-Gampel,base.ch
ch_city_adlikon_b_andelfingen,Adlikon b. Andelfingen,base.ch
ch_city_aarau_postauto_aargau,Aarau Postauto Aargau,base.ch
ch_city_gordevio,Gordevio,base.ch
ch_city_reinach_bl_1,Reinach BL 1,base.ch
ch_city_zurich_15,Zürich 15,base.ch
ch_city_schonbuhl_einkaufszentrum,Schönbühl Einkaufszentrum,base.ch
ch_city_vico_morcote,Vico Morcote,base.ch
ch_city_cadenazzo_dist_ba,Cadenazzo Dist Ba,base.ch
ch_city_menzberg,Menzberg,base.ch
ch_city_bruttisellen,Brüttisellen,base.ch
ch_city_oberhallau,Oberhallau,base.ch
ch_city_brunisried,Brünisried,base.ch
ch_city_mezieres_vd,Mézières VD,base.ch
ch_city_avully,Avully,base.ch
ch_city_eich,Eich,base.ch
ch_city_bigorio,Bigorio,base.ch
ch_city_roche,Roche,base.ch
ch_city_bollodingen,Bollodingen,base.ch
ch_city_geneve_5,Genève 5,base.ch
ch_city_hittnau,Hittnau,base.ch
ch_city_nesslau,Nesslau,base.ch
ch_city_thonex,Thônex,base.ch
ch_city_odogno,Odogno,base.ch
ch_city_courtedoux,Courtedoux,base.ch
ch_city_mauraz,Mauraz,base.ch
ch_city_chailly_montreux_dist,Chailly-Montreux Dist,base.ch
ch_city_uors_lumnezia,Uors (Lumnezia),base.ch
ch_city_munchenwiler,Münchenwiler,base.ch
ch_city_lamperswil_tg,Lamperswil TG,base.ch
ch_city_sales_gruyere,Sâles (Gruyère),base.ch
ch_city_insone,Insone,base.ch
ch_city_rebeuvelier,Rebeuvelier,base.ch
ch_city_kienberg,Kienberg,base.ch
ch_city_huemoz,Huémoz,base.ch
ch_city_deisswil_mbuchsee,Deisswil Mbuchsee,base.ch
ch_city_attalens,Attalens,base.ch
ch_city_zurich_oerlikon_db_pickpost,Zürich Oerlikon DB PickPost,base.ch
ch_city_oberwil_dagerlen,Oberwil (Dägerlen),base.ch
ch_city_basel_spi_as1,Basel SPI AS1,base.ch
ch_city_promasens,Promasens,base.ch
ch_city_malix,Malix,base.ch
ch_city_st_margrethenberg,St. Margrethenberg,base.ch
ch_city_falera,Falera,base.ch
ch_city_lyss,Lyss,base.ch
ch_city_seigneux,Seigneux,base.ch
ch_city_halden,Halden,base.ch
ch_city_ballaigues,Ballaigues,base.ch
ch_city_steg_im_tosstal,Steg im Tösstal,base.ch
ch_city_bever,Bever,base.ch
ch_city_entlebuch_versandzentrum,Entlebuch Versandzentrum,base.ch
ch_city_nyon_gare_cff,Nyon Gare CFF,base.ch
ch_city_vuarmarens,Vuarmarens,base.ch
ch_city_saxeten,Saxeten,base.ch
ch_city_weissbad,Weissbad,base.ch
ch_city_vissoie,Vissoie,base.ch
ch_city_gettnau,Gettnau,base.ch
ch_city_ammerzwil_be,Ammerzwil BE,base.ch
ch_city_davos_platz,Davos Platz,base.ch
ch_city_schmidshof,Schmidshof,base.ch
ch_city_bellmund,Bellmund,base.ch
ch_city_vevey_services_speciaux,Vevey Services spéciaux,base.ch
ch_city_comano,Comano,base.ch
ch_city_ilanz,Ilanz,base.ch
ch_city_lausanne_swisscom,Lausanne Swisscom,base.ch
ch_city_wil_sg_distributionsbasis,Wil SG Distributionsbasis,base.ch
ch_city_geneve_centre_logistique,Genève Centre logistique,base.ch
ch_city_baulmes,Baulmes,base.ch
ch_city_monteiller_saviese,Monteiller (Savièse),base.ch
ch_city_wangi_zustellung,Wängi Zustellung,base.ch
ch_city_s_chanf,S-chanf,base.ch
ch_city_la_fouly,La Fouly,base.ch
ch_city_buchs_sg_3,Buchs SG 3,base.ch
ch_city_valchava,Valchava,base.ch
ch_city_le_sentier_distribution,Le Sentier Distribution,base.ch
ch_city_niederbuchsiten,Niederbuchsiten,base.ch
ch_city_lenzerheide_zustellung,Lenzerheide Zustellung,base.ch
ch_city_leimbach_ag,Leimbach AG,base.ch
ch_city_mont_soleil,Mont-Soleil,base.ch
ch_city_gluringen,Gluringen,base.ch
ch_city_baar_sonderdienste,Baar Sonderdienste,base.ch
ch_city_zermatt_zustellung,Zermatt Zustellung,base.ch
ch_city_lodano,Lodano,base.ch
ch_city_uerzlikon,Uerzlikon,base.ch
ch_city_riddes,Riddes,base.ch
ch_city_lumino,Lumino,base.ch
ch_city_heiligkreuz_mels,Heiligkreuz (Mels),base.ch
ch_city_oftringen_2,Oftringen 2,base.ch
ch_city_chironico,Chironico,base.ch
ch_city_trimmis,Trimmis,base.ch
ch_city_la_vernaz_les_agettes,La Vernaz (Les Agettes),base.ch
ch_city_riedtwil,Riedtwil,base.ch
ch_city_rumikon_ag,Rümikon AG,base.ch
ch_city_mels,Mels,base.ch
ch_city_le_locle_distribution,Le Locle Distribution,base.ch
ch_city_chamby,Chamby,base.ch
ch_city_les_bioux,Les Bioux,base.ch
ch_city_hochstetten_hellsau,Höchstetten-Hellsau,base.ch
ch_city_adelboden,Adelboden,base.ch
ch_city_wettingen_sonderdienste,Wettingen Sonderdienste,base.ch
ch_city_fehraltorf,Fehraltorf,base.ch
ch_city_daillon,Daillon,base.ch
ch_city_st_sulpice,St-Sulpice,base.ch
ch_city_lavey_village,Lavey-Village,base.ch
ch_city_schlosswil,Schlosswil,base.ch
ch_city_fidaz,Fidaz,base.ch
ch_city_rueyres,Rueyres,base.ch
ch_city_balgach,Balgach,base.ch
ch_city_calpiogna,Calpiogna,base.ch
ch_city_varen,Varen,base.ch
ch_city_semsales,Semsales,base.ch
ch_city_benglen,Benglen,base.ch
ch_city_lugano,Lugano,base.ch
ch_city_flums,Flums,base.ch
ch_city_bern_21,Bern 21,base.ch
ch_city_burglauenen,Burglauenen,base.ch
ch_city_oberbutschel,Oberbütschel,base.ch
ch_city_st_niklaus_vs,St. Niklaus VS,base.ch
ch_city_umiken,Umiken,base.ch
ch_city_lupsingen,Lupsingen,base.ch
ch_city_egerkingen,Egerkingen,base.ch
ch_city_biembach_im_emmental,Biembach im Emmental,base.ch
ch_city_gerolfingen,Gerolfingen,base.ch
ch_city_les_verrieres,Les Verrières,base.ch
ch_city_lausanne_parking_du_centre,Lausanne Parking du Centre,base.ch
ch_city_campo_blenio,Campo (Blenio),base.ch
ch_city_olten_1,Olten 1,base.ch
ch_city_seiry,Seiry,base.ch
ch_city_zurich_mulligen_sc,Zürich Mülligen SC,base.ch
ch_city_st_imier,St-Imier,base.ch
ch_city_seedorf_be,Seedorf BE,base.ch
ch_city_grenchen_1_zustellung,Grenchen 1 Zustellung,base.ch
ch_city_durrenasch,Dürrenäsch,base.ch
ch_city_misery_courtion,Misery-Courtion,base.ch
ch_city_gottlieben,Gottlieben,base.ch
ch_city_oberhofen_ag,Oberhofen AG,base.ch
ch_city_bourg_st_pierre,Bourg-St-Pierre,base.ch
ch_city_fetigny,Fétigny,base.ch
ch_city_st_peterzell,St. Peterzell,base.ch
ch_city_bern_radio_schweiz,Bern Radio Schweiz,base.ch
ch_city_dranse_liddes,Dranse (Liddes),base.ch
ch_city_gabi_simplon,Gabi (Simplon),base.ch
ch_city_bern_14,Bern 14,base.ch
ch_city_rothrist_zustellung,Rothrist Zustellung,base.ch
ch_city_arveyes,Arveyes,base.ch
ch_city_chavannes_le_chene,Chavannes-le-Chêne,base.ch
ch_city_dussnang,Dussnang,base.ch
ch_city_ollon,Ollon,base.ch
ch_city_lausanne_14,Lausanne 14,base.ch
ch_city_baar_nendaz,Baar (Nendaz),base.ch
ch_city_frauenfeld_1_zustellung,Frauenfeld 1 Zustellung,base.ch
ch_city_kemptthal,Kemptthal,base.ch
ch_city_buttisholz,Buttisholz,base.ch
ch_city_rossruti,Rossrüti,base.ch
ch_city_duvin,Duvin,base.ch
ch_city_alle,Alle,base.ch
ch_city_neuchatel_2_distribution,Neuchâtel 2 Distribution,base.ch
ch_city_massagno_caselle,Massagno Caselle,base.ch
ch_city_says,Says,base.ch
ch_city_arbon_zustellung,Arbon Zustellung,base.ch
ch_city_eichberg,Eichberg,base.ch
ch_city_lenggenwil,Lenggenwil,base.ch
ch_city_bevilard,Bévilard,base.ch
ch_city_brusio,Brusio,base.ch
ch_city_termine,Termine,base.ch
ch_city_sementina,Sementina,base.ch
ch_city_nussbaumen_tg,Nussbaumen TG,base.ch
ch_city_hagendorf,Hägendorf,base.ch
ch_city_hilfikon,Hilfikon,base.ch
ch_city_bichwil,Bichwil,base.ch
ch_city_laconnex,Laconnex,base.ch
ch_city_frauenfeld_1,Frauenfeld 1,base.ch
ch_city_wiezikon_b_sirnach,Wiezikon b. Sirnach,base.ch
ch_city_braggio,Braggio,base.ch
ch_city_einsiedeln,Einsiedeln,base.ch
ch_city_massonnens,Massonnens,base.ch
ch_city_pratval,Pratval,base.ch
ch_city_mesocco,Mesocco,base.ch
ch_city_vauderens,Vauderens,base.ch
ch_city_praratoud,Praratoud,base.ch
ch_city_eggerberg,Eggerberg,base.ch
ch_city_biessenhofen,Biessenhofen,base.ch
ch_city_esslingen,Esslingen,base.ch
ch_city_asuel,Asuel,base.ch
ch_city_immensee,Immensee,base.ch
ch_city_schaan_betriebszentrum,Schaan Betriebszentrum,base.ch
ch_city_grusch,Grüsch,base.ch
ch_city_martigny_1,Martigny 1,base.ch
ch_city_muttenz_1,Muttenz 1,base.ch
ch_city_breganzona,Breganzona,base.ch
ch_city_sugnens,Sugnens,base.ch
ch_city_abtwil_sg,Abtwil SG,base.ch
ch_city_kreuzlingen_1,Kreuzlingen 1,base.ch
ch_city_cresciano,Cresciano,base.ch
ch_city_gerlafingen,Gerlafingen,base.ch
ch_city_meltingen,Meltingen,base.ch
ch_city_rhazuns,Rhäzüns,base.ch
ch_city_crans_montana_1,Crans-Montana 1,base.ch
ch_city_tecknau,Tecknau,base.ch
ch_city_baden_tafern_gewerbe,Baden Täfern Gewerbe,base.ch
ch_city_middes,Middes,base.ch
ch_city_fluh,Flüh,base.ch
ch_city_chexbres,Chexbres,base.ch
ch_city_l'abbaye,L'Abbaye,base.ch
ch_city_bern_71_cs_pz,Bern 71 CS PZ,base.ch
ch_city_cuarnens,Cuarnens,base.ch
ch_city_st_gallen_mona_versand,St. Gallen Mona Versand,base.ch
ch_city_altdorf_ur_2,Altdorf UR 2,base.ch
ch_city_olten_4_hammer,Olten 4 Hammer,base.ch
ch_city_constantine,Constantine,base.ch
ch_city_bern_65_sbb,Bern 65 SBB,base.ch
ch_city_zurich_bz_fp,Zürich BZ FP,base.ch
ch_city_basel_dist_ba,Basel Dist Ba,base.ch
ch_city_luthern_bad,Luthern Bad,base.ch
ch_city_lurtigen,Lurtigen,base.ch
ch_city_rumlingen,Rümlingen,base.ch
ch_city_schachen_b_reute,Schachen b. Reute,base.ch
ch_city_treyvaux,Treyvaux,base.ch
ch_city_thun,Thun,base.ch
ch_city_riom,Riom,base.ch
ch_city_moghegno,Moghegno,base.ch
ch_city_villars_bramard,Villars-Bramard,base.ch
ch_city_turtmann,Turtmann,base.ch
ch_city_hendschiken,Hendschiken,base.ch
ch_city_vevey_1_distribution,Vevey 1 Distribution,base.ch
ch_city_glarus,Glarus,base.ch
ch_city_fretereules,Fretereules,base.ch
ch_city_hagglingen,Hägglingen,base.ch
ch_city_buren_zum_hof,Büren zum Hof,base.ch
ch_city_schattenhalb,Schattenhalb,base.ch
ch_city_runenberg,Rünenberg,base.ch
ch_city_dintikon_pl3,Dintikon PL3,base.ch
ch_city_hefenhofen,Hefenhofen,base.ch
ch_city_bosingen,Bösingen,base.ch
ch_city_pizolpark_mels,Pizolpark (Mels),base.ch
ch_city_jegenstorf_zustellung,Jegenstorf Zustellung,base.ch
ch_city_finsterhennen,Finsterhennen,base.ch
ch_city_fulenbach,Fulenbach,base.ch
ch_city_bretonnieres,Bretonnières,base.ch
ch_city_delemont_1_distribution,Delémont 1 Distribution,base.ch
ch_city_niederglatt_zh,Niederglatt ZH,base.ch
ch_city_biel/bienne_7,Biel/Bienne 7,base.ch
ch_city_harkingen_st_pp_1,Härkingen ST PP 1,base.ch
ch_city_niederbipp,Niederbipp,base.ch
ch_city_carouge_ge_distribution,Carouge GE Distribution,base.ch
ch_city_augio,Augio,base.ch
ch_city_pany,Pany,base.ch
ch_city_gruningen,Grüningen,base.ch
ch_city_gland_distribution,Gland Distribution,base.ch
ch_city_belp,Belp,base.ch
ch_city_hauenstein,Hauenstein,base.ch
ch_city_malleray_bevilard_dist,Malleray-Bévilard Dist,base.ch
ch_city_au_zh,Au ZH,base.ch
ch_city_ste_croix_distribution,Ste-Croix Distribution,base.ch
ch_city_chez_le_bart,Chez-le-Bart,base.ch
ch_city_vevey,Vevey,base.ch
ch_city_uitikon_waldegg,Uitikon Waldegg,base.ch
ch_city_ettenhausen_tg,Ettenhausen TG,base.ch
ch_city_les_monts_de_pully,Les Monts-de-Pully,base.ch
ch_city_sumiswald,Sumiswald,base.ch
ch_city_zillis,Zillis,base.ch
ch_city_niva_vallemaggia,Niva (Vallemaggia),base.ch
ch_city_yvorne,Yvorne,base.ch
ch_city_bellevue,Bellevue,base.ch
ch_city_novazzano,Novazzano,base.ch
ch_city_nebikon,Nebikon,base.ch
ch_city_villargiroud,Villargiroud,base.ch
ch_city_roschenz,Röschenz,base.ch
ch_city_fontaines,Fontaines,base.ch
ch_city_linden,Linden,base.ch
ch_city_villars_mendraz,Villars-Mendraz,base.ch
ch_city_ebnet,Ebnet,base.ch
ch_city_meinisberg,Meinisberg,base.ch
ch_city_muolen,Muolen,base.ch
ch_city_signy_centre,Signy-Centre,base.ch
ch_city_quinten,Quinten,base.ch
ch_city_montenol,Montenol,base.ch
ch_city_penthalaz,Penthalaz,base.ch
ch_city_broc,Broc,base.ch
ch_city_st_pelagiberg,St. Pelagiberg,base.ch
ch_city_lussy,Lussy,base.ch
ch_city_frauenfeld_kaserne,Frauenfeld Kaserne,base.ch
ch_city_zug_1,Zug 1,base.ch
ch_city_camignolo,Camignolo,base.ch
ch_city_penthaz,Penthaz,base.ch
ch_city_algetshausen,Algetshausen,base.ch
ch_city_buonas,Buonas,base.ch
ch_city_les_breuleux,Les Breuleux,base.ch
ch_city_grindelwald,Grindelwald,base.ch
ch_city_chatel_st_denis,Châtel-St-Denis,base.ch
ch_city_fenalet_sur_bex,Fenalet-sur-Bex,base.ch
ch_city_othmarsingen,Othmarsingen,base.ch
ch_city_st_legier/blonay_dist,St-Légier/Blonay Dist,base.ch
ch_city_ortschwaben,Ortschwaben,base.ch
